id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,distancia_euclidiana,hora_decimal,edad_decimal
246,7/1/2020 0:00,4.96E+18,fraud_Eichmann-Kilback,home,106.86,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/1980,a8d68a00ff86f0e294769e46529bbb8f,1371821813,40.161309,-74.231936,0,0.513453889,13.6,39.50052475
247,8/1/2020 0:00,6.76E+11,fraud_Kutch-Ferry,home,4.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,12/10/1971,fe7b9cc94b31e1371a546ea38468c02a,1371821828,39.86747,-81.550062,0,1.021748589,13.61666667,48.5326964
248,9/1/2020 0:00,3.74E+14,"fraud_Gutmann, McLaughlin and Wiza",home,108.51,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,11/12/1970,fb61c317b7a9d0b57326cec6a8f8dbf5,1371821922,32.912307,-98.099341,0,1.083492025,13.63333333,49.60867366
249,10/1/2020 0:00,3.03E+13,fraud_Medhurst PLC,shopping_net,34.11,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/2000,971adb58ea4add884f030ffffef16cfe,1371821967,36.526588,-92.354156,0,1.309082968,13.65,20.02345996
250,11/1/2020 0:00,6.76E+11,fraud_Erdman-Ebert,personal_care,51.44,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",12/28/1974,3717cda4ab527b59e521ab89f140578d,1371822052,41.554633,-82.407236,0,1.291929824,13.66666667,45.48273633
251,12/1/2020 0:00,4.60E+12,"fraud_Hoppe, Harris and Bednar",entertainment,8.09,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,12/18/1990,4856b2c812307278965c355deccae516,1371822071,29.878219,-94.46177,0,0.830327501,13.68333333,29.51011674
252,1/1/2020 0:00,4.71E+15,fraud_Hammes-Beatty,kids_pets,20.89,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",9/8/1938,6eb47a632e9e5b18c83586d832ec616f,1371822077,35.945426,-92.221833,0,0.893409458,13.68333333,81.78663967
253,2/1/2020 0:00,2.72E+15,fraud_Jacobi and Sons,shopping_pos,7.59,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/1997,fd76f3930f75d59bf4d42018e725c821,1371822128,43.375888,-70.075104,0,0.690352116,13.7,22.83250057
254,3/1/2020 0:00,3.52E+15,fraud_Jast and Sons,food_dining,6.58,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/2001,72c7a4854e62ed6c93c37779fd7c1e34,1371822134,47.715413,-90.378726,0,0.351787975,13.7,18.96391741
255,4/1/2020 0:00,4.39E+18,"fraud_Streich, Rolfson and Wilderman",kids_pets,140.88,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,6/24/1966,ff277328ef52e034054377011e166da0,1371822135,36.487564,-97.845069,0,0.916199676,13.7,53.99471823
256,5/1/2020 0:00,3.77E+14,fraud_Gerhold LLC,home,18.02,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,5037b72eab0645fcb9370388c360a003,1371822150,30.603846,-93.59103,0,0.969327691,13.7,34.55050194
257,6/1/2020 0:00,2.23E+15,fraud_Zboncak Ltd,food_dining,64.18,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,11/6/1984,dbc4a5cc4cbf43decad95cf6c1c483e1,1371822151,44.02909,-90.00741,0,0.596155138,13.7,35.62373945
258,7/1/2020 0:00,3.75E+14,fraud_Lemke and Sons,travel,100.75,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,9/16/1967,02b71d98b7ba5cfa2b7486005f2f299a,1371822177,38.328992,-80.294548,0,0.544797719,13.7,52.76542323
259,8/1/2020 0:00,6.01E+15,fraud_Kulas Group,health_fitness,44.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",5/28/1943,5acce1163a83808dcb13a113099883da,1371822206,38.071244,-76.324485,0,0.985752445,13.71666667,77.06932656
260,9/1/2020 0:00,3.59E+15,fraud_Goldner-Lemke,entertainment,14.85,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,aa346893d8638c22c6becaedd0d213c6,1371822222,40.205391,-78.910845,0,0.892207292,13.71666667,36.35200966
261,10/1/2020 0:00,3.53E+15,fraud_Predovic Inc,shopping_net,59.08,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,2/14/1987,695059cc77e6924bf4ce161cbc17f017,1371822227,35.600113,-81.519936,0,1.299068198,13.71666667,33.3513252
262,11/1/2020 0:00,4.54E+18,fraud_Howe Ltd,misc_pos,14.84,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,7/18/1972,d2556ba625bd1d60c3fc4c8cdc98f280,1371822237,36.16208,-106.135057,0,0.188799704,13.71666667,47.92764279
263,12/1/2020 0:00,3.05E+13,fraud_Stoltenberg-Beatty,shopping_pos,16.5,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,5/4/1973,0fd4b82ddf2a5a145b2ee5087f223168,1371822294,33.144224,-81.66561,0,0.627134851,13.73333333,47.13366796
264,1/1/2020 0:00,1.80E+14,fraud_Bode-Schuster,kids_pets,57.53,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,952f5a9c127ccc976b093b77a7ccfa7d,1371822299,41.227795,-74.698639,0,0.675073119,13.73333333,45.92627576
265,2/1/2020 0:00,4.72E+15,fraud_Bruen-Yost,misc_pos,7.66,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/1972,ba234bf26131b2acb72f86af8209f98f,1371822305,48.597926,-111.918758,0,0.980602256,13.75,48.1329854
266,3/1/2020 0:00,3.86E+13,fraud_Little Ltd,kids_pets,9.72,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,11/23/1990,1b4a58581b271caa57ae598effdd7973,1371822353,30.752853,-104.028228,0,0.984557195,13.75,29.57857061
267,4/1/2020 0:00,5.02E+11,"fraud_Crist, Jakubowski and Littel",home,9.48,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1/8/1970,8b6d9df8bbb0d001e513d4b1d961dac3,1371822356,34.38758,-86.005871,0,0.414862666,13.75,50.45194501
268,5/1/2020 0:00,4.22E+18,"fraud_Reichel, Bradtke and Blanda",travel,16.68,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,5/22/1966,400b587f7f36ad9ec7113a19eb54b9b6,1371822359,34.447356,-118.073953,0,0.76625773,13.75,54.08507301
269,6/1/2020 0:00,4.01E+15,fraud_Mayert Group,shopping_pos,13.13,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,8/24/1983,2493f6e4ff6001a41028dcd3d9b2a145,1371822376,29.513604,-95.923421,0,0.65878739,13.76666667,36.8284014
270,7/1/2020 0:00,4.13E+15,fraud_Towne LLC,misc_pos,5.7,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",6/14/1972,a20d919c8ab03967488d5308cfcc4dd1,1371822409,48.295603,-96.503844,0,0.98543069,13.76666667,48.02073542
271,8/1/2020 0:00,5.68E+11,fraud_Morissette PLC,shopping_pos,5.58,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",12/16/1984,cff11d7742bae47d4cab5995d9bddcd7,1371822416,30.157555,-96.142207,0,0.832620697,13.76666667,35.51423302
272,9/1/2020 0:00,3.58E+15,"fraud_Reichert, Huels and Hoppe",shopping_net,9.8,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,12/30/2004,8c3f3b2b91f1a39b5c6e44b38fb3986e,1371822433,40.073568,-96.174485,0,1.052527891,13.78333333,15.47590501
273,10/1/2020 0:00,3.77E+14,"fraud_Crist, Jakubowski and Littel",home,55.95,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",12/26/1957,11657e0d873126a170dcc95bd900b385,1371822440,30.232319,-87.60512,0,0.770448297,13.78333333,62.48754088
274,11/1/2020 0:00,5.81E+11,"fraud_Zemlak, Tillman and Cremin",personal_care,28.67,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1/13/1960,34b2c59824468923f65529a9282773b9,1371822461,41.647206,-74.906797,0,1.041111713,13.78333333,60.43962849
275,12/1/2020 0:00,4.84E+15,fraud_Hills-Witting,shopping_net,6.82,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/1979,d79d56be64e59e029760dc6efe2c3ab8,1371822482,45.386934,-86.244865,0,0.619357314,13.8,41.19527721
276,1/1/2020 0:00,6.76E+11,"fraud_Schaefer, Fay and Hilll",entertainment,102.43,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,7/18/1987,26c1413e4f4ac516f122a4dd786293c3,1371822488,40.002326,-99.36784,0,0.953938309,13.8,32.92970568
277,2/1/2020 0:00,3.57E+15,"fraud_Hills, Hegmann and Schaefer",health_fitness,4.56,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,11/24/1994,59a9def277b3f4fe6a004a2b0adcb3a5,1371822494,41.157295,-85.219034,0,0.200665125,13.8,25.57583847
278,3/1/2020 0:00,6.01E+15,fraud_Shanahan-Lehner,personal_care,11.09,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,df50edd0d7c206a6d3e8a80b77a19fe7,1371822522,45.822943,-92.858463,0,0.415044628,13.8,24.54914442
279,4/1/2020 0:00,1.80E+14,fraud_Feil-Morar,health_fitness,132.57,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1/5/1972,6f51b1afb35b60a053de5a22843d051c,1371822532,30.826301,-87.818443,0,0.295336271,13.8,48.4615332
280,5/1/2020 0:00,6.76E+11,fraud_Berge-Ullrich,home,66.06,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",12/28/1974,ca8895d3e1602aa0a17cf45d3d269d4f,1371822536,41.968161,-82.300671,0,1.122726384,13.8,45.48275154
281,6/1/2020 0:00,4.87E+15,fraud_Bogisich-Weimann,kids_pets,73.52,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,3/10/1974,b59b04cb8a30c0009125c8a40ab671da,1371822546,48.171411,-121.732777,0,0.675600215,13.81666667,46.28494372
282,7/1/2020 0:00,3.60E+15,fraud_Schmidt-Larkin,home,84.21,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,296bae4bf264c40d12421d0f733e3a89,1371822607,40.120207,-92.491269,0,0.916760834,13.83333333,32.24250894
283,8/1/2020 0:00,4.50E+18,"fraud_Douglas, DuBuque and McKenzie",travel,2.4,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,7/3/1979,fe05feb7043169c18f54d689b26984ea,1371822612,27.852817,-81.151943,0,0.87226201,13.83333333,40.97077725
284,9/1/2020 0:00,4.62E+12,fraud_Daugherty-Thompson,food_dining,34.63,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,41456992cc4bc8aa8fa2dcdc19a7537e,1371822675,42.921813,-94.956066,0,0.77140019,13.85,65.93724047
285,10/1/2020 0:00,4.60E+15,fraud_Goyette-Herzog,travel,3.74,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,2e3ed61ac5845887874e600cc7176703,1371822675,37.256405,-96.776464,0,1.176763567,13.85,22.59158681
286,11/1/2020 0:00,3.04E+13,fraud_Keeling-Crist,misc_pos,15.37,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,5/27/1993,fe483428de10a36057d515da029cae82,1371822699,33.883242,-96.212609,0,0.158324744,13.85,27.0707107
287,12/1/2020 0:00,6.01E+15,"fraud_Walter, Hettinger and Kessler",personal_care,162.07,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,9/15/1988,39165ba86c990cb5c78e1c15e99f0e27,1371822705,41.560002,-82.357444,0,0.689861696,13.85,31.7661248
288,1/1/2020 0:00,4.30E+15,fraud_Kozey-McDermott,travel,2.91,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,5/25/1995,56639740dd1bfeeb2493084fa70b0b7b,1371822732,43.666893,-85.285981,0,1.056598908,13.86666667,25.07755723
289,2/1/2020 0:00,3.56E+15,fraud_Torphy-Kertzmann,health_fitness,20.79,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1/4/1977,203456829f0133ace93bf5bb0500a4ac,1371822741,32.933203,-85.792426,0,0.112971012,13.86666667,43.46222526
290,3/1/2020 0:00,4.77E+15,fraud_Ziemann-Waters,health_fitness,196.93,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,6/19/1961,d880af591bf9096498fa4a46a897c6d3,1371822747,39.50289,-74.598794,0,1.061817127,13.86666667,59.00774203
291,4/1/2020 0:00,3.78E+14,"fraud_Denesik, Powlowski and Pouros",home,80.28,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1/7/1982,3a137f9fe02ab498a4f95200a565e80d,1371822754,39.187674,-77.779086,0,0.83358721,13.86666667,38.45469617
292,5/1/2020 0:00,5.02E+11,"fraud_McDermott, Osinski and Morar",home,94.86,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1/8/1970,dc4b2a6aa03837f0b820992e456addc0,1371822884,33.786513,-85.662057,0,0.315498551,13.9,50.45196213
293,6/1/2020 0:00,3.51E+15,"fraud_Kilback, Nitzsche and Leffler",travel,2.29,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",5/29/1966,1600907144f13bc1c0a9e66ba700f09f,1371822926,31.553201,-90.227159,0,0.865570795,13.91666667,54.06592707
294,7/1/2020 0:00,6.01E+15,fraud_Vandervort-Funk,grocery_pos,88.94,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,7da554c2698cfcce2675d0dba5e7c9a7,1371822954,44.996837,-93.055743,0,0.696395353,13.91666667,24.54915773
295,8/1/2020 0:00,6.39E+11,"fraud_Dare, Fritsch and Zboncak",health_fitness,77.28,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",6/20/1986,273e39b58206c9b9fa7d8e73fb3b6821,1371822958,41.225848,-79.963819,0,0.704053508,13.91666667,34.00569435
296,9/1/2020 0:00,4.47E+18,fraud_Pouros-Haag,shopping_pos,3.04,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,11/22/1980,8654ebdcdcd2a1091f33088cec2c2e4b,1371822959,43.253934,-70.610812,0,0.775706728,13.91666667,39.57995855
297,10/1/2020 0:00,3.03E+13,"fraud_Bahringer, Bergnaum and Quitzon",home,20.72,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,11/21/1976,e260449afface1ef68b79bb793d38680,1371822960,37.860126,-77.776199,0,0.726317225,13.93333333,43.5826983
298,11/1/2020 0:00,4.96E+18,fraud_Hills-Boyer,personal_care,25.5,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/1980,f39088646ca3e5287acb8f104bf52032,1371822970,41.138383,-74.355987,0,0.482129547,13.93333333,39.50056278
299,12/1/2020 0:00,3.53E+15,fraud_Jast Ltd,shopping_net,7.06,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,9/1/1985,c92da601dbc38b95ab31be0febc3bf23,1371822971,42.477469,-74.115102,0,0.819948767,13.93333333,34.80514868
300,1/1/2020 0:00,3.81E+13,fraud_Grimes LLC,entertainment,5.21,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,9/11/1995,d658f2721debb2d0e48b4332151236d7,1371823011,29.666873,-94.50768,0,0.838101526,13.93333333,24.7791391
301,2/1/2020 0:00,4.36E+18,fraud_Bode-Schuster,kids_pets,103.86,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,8/4/1969,9e0eb5c4ef1cc2be861234646dd13d8d,1371823014,39.50161,-92.128369,0,0.920751994,13.93333333,50.8818085
302,3/1/2020 0:00,3.53E+15,fraud_Breitenberg-Hermiston,kids_pets,16.1,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,ade4a71b13bb00f4bc46c92d8ffd5f9f,1371823019,33.818154,-79.539481,0,1.022185612,13.93333333,23.0488174
303,4/1/2020 0:00,4.23E+15,"fraud_McDermott, Osinski and Morar",home,142.1,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,8a737175aa6b2e94ada175e0f6c03410,1371823030,36.697565,-85.711371,0,1.001265016,13.95,30.13711499
304,5/1/2020 0:00,4.10E+12,fraud_Schaefer Ltd,kids_pets,45.19,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,6/27/1982,e9fa59dd8ffe82922598ca804bb87bbe,1371823052,33.472934,-100.657705,0,0.891289975,13.95,37.9865332
305,6/1/2020 0:00,4.17E+15,"fraud_Prosacco, Kreiger and Kovacek",home,37.03,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,5/10/1993,cd7fa3ab9703ee30e304bcb95113bc38,1371823064,36.29899,-97.777697,0,0.699132479,13.95,27.11726557
306,7/1/2020 0:00,4.30E+15,fraud_Gulgowski LLC,home,42.44,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,8/8/1964,3f12ba8e5e8c27fd4066dd6281bb2e9f,1371823113,43.270338,-93.94015,0,0.527500259,13.96666667,55.87017644
307,8/1/2020 0:00,4.17E+15,fraud_Mohr-Bayer,shopping_net,127.6,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,45b4ec6713f9460b70895b366353523e,1371823134,40.847854,-74.655756,0,0.848825814,13.96666667,41.71275002
308,9/1/2020 0:00,6.01E+15,"fraud_O'Reilly, Mohr and Purdy",home,131.27,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",5/28/1943,56da6ccecb37de97ef60a259815c0f8e,1371823137,39.716613,-76.342531,0,0.717230153,13.96666667,77.06935508
309,10/1/2020 0:00,3.48E+14,fraud_Lubowitz-Walter,kids_pets,84.17,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,3/22/1948,5e0db46452a842497a380779c59a1e00,1371823152,29.97558,-87.690891,0,0.82425661,13.98333333,72.2507396
310,11/1/2020 0:00,2.30E+15,"fraud_Bahringer, Osinski and Block",food_dining,7.38,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,9/1/1999,10c0d612dfc2220a691a436118f829c7,1371823168,40.269511,-74.907883,0,1.015458221,13.98333333,20.80652331
311,12/1/2020 0:00,4.19E+15,"fraud_Bahringer, Bergnaum and Quitzon",home,117.84,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,10/3/1992,8897077856aef4eafd181e856606c5e2,1371823211,39.253923,-83.606873,0,0.929042122,14,27.7168606
312,1/1/2020 0:00,3.77E+14,fraud_Simonis-Prohaska,misc_pos,92.81,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,560b983be7894b2029bfa2498c2004fd,1371823234,31.424535,-94.913213,0,0.590273989,14,34.55053616
313,2/1/2020 0:00,6.76E+11,fraud_Breitenberg-Hermiston,kids_pets,51.49,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",4/25/1961,4f0292198099a718f080cd9bff041469,1371823241,34.315474,-118.94066,0,0.532143171,14,59.15833904
314,3/1/2020 0:00,4.96E+12,fraud_Bartoletti and Sons,personal_care,104.69,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,12/4/1955,f8b8c7536258e7e34d3e4431946f9181,1371823253,38.848145,-102.120476,0,0.847838041,14,64.54916724
315,4/1/2020 0:00,5.36E+15,"fraud_Moore, Williamson and Emmerich",home,16.48,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",6/29/1975,8d2f7c988d784a008624dcb6ae43b00d,1371823280,45.473185,-110.761446,0,0.490375243,14.01666667,44.98174956
316,5/1/2020 0:00,4.35E+15,fraud_Kulas Group,health_fitness,76,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1/8/1979,9600145da48b5ae16a1107b9580e418d,1371823294,44.420966,-88.744096,0,0.822311894,14.01666667,41.4526599
317,6/1/2020 0:00,2.71E+15,"fraud_Kunze, Larkin and Mayert",travel,1.77,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,2/13/1964,5b82ec32452952dfb57bebfdfc3d7413,1371823301,31.916229,-92.17252,0,0.847811593,14.01666667,56.35478173
318,7/1/2020 0:00,3.52E+15,"fraud_Becker, Harris and Harvey",personal_care,50.22,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/2001,2c04edecf2b9785ed137207645abb05d,1371823314,47.404533,-90.177169,0,0.448778182,14.01666667,18.96395353
319,8/1/2020 0:00,6.01E+15,fraud_Weimann-Lockman,kids_pets,73.57,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,7/31/1975,b031101d820f6ec2704a76617a5d6bd3,1371823338,38.808567,-104.877216,0,0.800994759,14.03333333,44.89414024
320,9/1/2020 0:00,4.95E+15,fraud_Kutch-Wilderman,home,18.76,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",6/15/1976,e364cbb43064585db6fef8adad798ae3,1371823347,38.621529,-88.33893,0,0.869912577,14.03333333,44.01802799
321,10/1/2020 0:00,3.53E+15,"fraud_Lehner, Mosciski and King",misc_net,63.97,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,ad39f44b505f6088077315842e12005a,1371823404,33.204335,-78.992084,0,0.907829538,14.05,23.04883071
322,11/1/2020 0:00,6.30E+11,fraud_Heaney-Marquardt,entertainment,12.91,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,6/21/1978,bb838fefa1fcec6aecd6688c4c39593b,1371823407,48.341754,-117.775503,0,0.69813224,14.05,42.00297171
323,12/1/2020 0:00,4.40E+18,fraud_Gerhold LLC,home,20.01,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",9/15/1980,f07460e75ecafe875a05a9875e2508c0,1371823412,41.806883,-97.790157,0,1.042692929,14.05,39.76614762
